PurchaseOrderId,product_name,purchase_count,purchase_dummy
16866,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16867,Front Stabilizer Link Set,1,1
17010,Engine Oil - HX6 - 5W30 (209L),1,1
16868,Clutch Kit (Disc+Pressure Plate),1,1
16868,Clutch Release Bearing,1,1
16942,Timing Kit Packing,1,1
16942,Water Pump,1,1
16942,Spark Plug,1,1
16879,Brake Booster And Tandem Master Cylinder,1,1
16888,Rear Bumper Bracket - RH,1,1
16869,Rear Bumper Bracket - RH,1,1
16869,Rear Bumper Bracket - LH,1,1
16869,Rear Bumper,1,1
16881,Oil Filter,1,1
16881,AC Filter,1,1
16881,Air Filter,1,1
16878,Lower Arm - LH,1,1
16878,Lower Arm - RH,1,1
16878,Front Shock Absorber,1,1
16878,Front Strut Bush Kit,1,1
16878,Top Strut Mount Kit,1,1
16878,Front Stabilizer Link - LH/RH,1,1
16878,Ball Joint Set,1,1
16878,Tie Rod End Set,1,1
16878,Front Stabilizer Bush,1,1
16877,Front Brake pad,1,1
16877,Hose Pipe,1,1
16880,Outer Door Handle - RH,1,1
16892,Head Lamp Set,1,1
16882,Holder,1,1
16882,Front Bumper - RH,1,1
16890,Intake Manifold,1,1
16883,Mirror Assy - RH,1,1
16885,Power Steering Belt,1,1
16885,Coolant Pink,1,1
16982,AC Condenser,1,1
16982,Radiator,1,1
16940,Dicky Rear Tail Lamp - RH,1,1
16940,Rear Tail Lamp - RH,1,1
17056,Dicky Panel,1,1
16884,Front Brake pad,1,1
16884,Brake Disc,1,1
16891,Rear Wiper Blade,1,1
16891,Brake Disc,1,1
16891,Shock Absorber Mount,1,1
16891,Bearing,1,1
16894,Fuel Filter,1,1
16913,Rear Tail Lamp - RH,1,1
16887,Side Mirror Indicator - RH,1,1
16903,Door Beeding,1,1
16903,Hood Pad Insulating,1,1
16933,Front Front Bumper Lower Grill,1,1
17009,Turbocharge Hose,1,1
16895,Radiator,1,1
16895,Front Bumper,1,1
16893,Rear Brake Shoe Set,1,1
16897,Oil Filter,1,1
16897,Air Filter,1,1
16897,AC Filter,1,1
16897,Front Brake pad,1,1
16897,Tie Rod End - LH/RH,1,1
16896,Oil Filter,1,1
16896,Air Filter,1,1
16896,AC Filter,1,1
16896,Front Brake pad,1,1
16906,Air Filter,1,1
16900,Front Bumper,1,1
16900,Head Lamp - LH,1,1
16900,Holder,1,1
16900,Front Bumper - LH,1,1
16900,Front Fender Lining - LH,1,1
16921,Radiator Inlet Hose,1,1
16921,Radiator Outlet Hose,1,1
17000,Water Pump,1,1
16936,Clutch Slave Cylinder,1,1
16936,Clutch Oil Joint,1,1
16954,Crankshaft Oil Seal,1,1
16981,AC Condenser,1,1
16981,Front Bumper,1,1
16901,Wheel Rim,1,1
16907,Mirror Assy - LH,1,1
16907,Front Bumper Bracket - LH,1,1
16902,Front Bumper,1,1
16902,Holder,2,1
16902,Front Bumper - RH,1,1
16902,Front Bumper - LH,1,1
16902,Front Bumper Lower Grill,1,1
16902,Head Lamp - LH,1,1
16916,Ignition Coil,1,1
16916,Ignition Cable,1,1
16916,Spark Plug Set Of 4,1,1
16916,AC Filter,1,1
16912,Oil Filter,1,1
16912,Air Filter,1,1
16911,Oil Filter,1,1
16911,Air Filter,1,1
16911,AC Filter,1,1
16908,Spark Plug,1,1
16909,Air Filter,1,1
16915,Bolt,1,1
16915,Wheel Nut,1,1
16904,Air Filter,1,1
16904,Oil Filter,1,1
17173,Camshaft Sensor,1,1
16951,Head Light Bracket - RH,1,1
16951,Head Light Bracket - LH,1,1
16951,Bumper Grill,1,1
16951,Rear Bumper Reflector,1,1
17001,Logo,1,1
17046,Safety Reflector,1,1
16910,Dicky Shocks - LH,1,1
16910,Dicky Shocks - RH,1,1
16914,Front Fender Lining - LH,1,1
16905,Hose Pipe,1,1
16948,Engine Oil - HX6 - 5W30 (209L),1,1
16925,Ball Joint,1,1
16925,Tie Rod (Steering),1,1
16925,Lower Arm,1,1
16925,Alternator Belt,1,1
16925,Belt,1,1
17022,Front Bumper,1,1
17022,Front Bumper Bracket,1,1
17022,Rear Bumper,1,1
17022,Rear Bumper Bracket - RH,1,1
17022,Rear end Oil seal,1,1
17022,Oil Seal,1,1
16931,Wheel Brake Cylinder,1,1
16931,Rear - LH,1,1
16926,Front Shock Absorber,1,1
16926,Shock Absorber Mount,1,1
16926,Shock Absorber Strut Kit,1,1
16926,Rear Shock Absorber,1,1
16926,Lower Arm,1,1
16926,Front Stabilizer Link - LH/RH,1,1
16926,Front Brake pad,1,1
16926,Oil Filter,1,1
16926,Air Filter,1,1
16926,AC Filter,1,1
16918,Clutch Release Bearing,1,1
16924,Gear Box Beeding,1,1
16927,Cylinder Head Gasket,1,1
16927,Valve Door Gasket,1,1
16927,Hose Pipe,1,1
16938,Rear Bumper,1,1
16938,Front Bumper,1,1
16938,Front Bumper Bracket - LH,1,1
16938,Front Bumper Bracket - RH,1,1
16938,Rear Bumper Bracket - LH,1,1
16938,Rear Bumper Bracket - RH,1,1
16935,AC Filter,1,1
16935,Air Filter,1,1
16919,Radiator,1,1
16970,Clutch Kit (Disc+Pressure Plate),1,1
16970,Flywheel,1,1
16971,Gear Shifter Cable,1,1
17014,Power Steering Motor Assy,1,1
17096,Dicky Panel,1,1
17096,Rear Tail Lamp - RH,1,1
17096,Quarter Panel Rear - RH,1,1
16944,Rear Tail Lamp - LH,1,1
17006,Front Shock Absorber,1,1
17006,Shock Absorber Mount,1,1
17006,Rear Shock Absorber,1,1
17006,Shock Absorber Strut Kit,1,1
17006,Gear Lever Boot,1,1
16932,Oil Filter,1,1
16932,Air Filter,1,1
16932,Caliper Pin 1,1,1
16930,Rear Tail Lamp - RH,1,1
16930,Rear Bumper,1,1
16929,Air Filter,1,1
16941,Brake Disc,1,1
16941,Caliper Pin,1,1
16937,Front Door - LH,1,1
16989,AC Filter,1,1
16989,Air Filter,1,1
16939,Relay,1,1
16939,Front Bumper Bracket,1,1
16945,Water Pump,1,1
16946,Mirror Assy - RH,1,1
17198,Dicky Shocks,1,1
16947,Alternator Belt,1,1
16949,Dicky Shocks,1,1
16949,Air Filter,1,1
16949,Front Brake pad,1,1
16949,Brake Disc,1,1
16952,Front Bumper,1,1
16952,Front Fog Lamp - LH,1,1
16967,Front Bumper,1,1
16967,Front Bumper Bracket - RH,1,1
16967,Fog Lamp Cover - RH,1,1
16967,Front Fog Lamp - RH,1,1
16967,Front Fender - RH,1,1
16967,Head Lamp - RH,1,1
16950,Lower Arm - LH,1,1
16950,Lower Arm - RH,1,1
16974,AC Gas - 450G,1,1
16973,Engine Oil - Taxi Special - 5W30 (209L),1,1
16965,Front Bumper,1,1
16965,Front Bumper Bracket - RH,1,1
16964,Air Filter,1,1
16964,Oil Filter,1,1
16964,Engine Oil - 5W40,1,1
16964,Wiper Blade 16,1,1
16964,Wiper Blade 24,1,1
16955,Ac Heater Coil,1,1
16960,Lower Arm,1,1
16960,Ball Joint,1,1
16960,Front Suspension Strut Mount,1,1
16960,Tie Rod End Set,1,1
16961,Oil Cooler,1,1
16958,Oil Filter,1,1
16959,AC Filter,1,1
16959,Front Suspension Strut Assy - LH/RH,1,1
16959,Rear Shock Absorber,1,1
16959,Front Brake pad,1,1
16959,Air Filter,1,1
16959,Fuel Filter,1,1
16959,Gear Leaver Knob,1,1
16956,AC Filter,1,1
16957,Front Fender - RH,1,1
16962,Mirror Cap - LH,1,1
16962,Mirror Cap - RH,1,1
16963,Wheel Cap,1,1
16968,Lower Arm,1,1
16968,Hose Pipe,1,1
16969,Lower Arm,1,1
16969,Hose Pipe,1,1
16972,Front Bumper,1,1
16972,Front Bumper Bracket - LH,1,1
16972,Front Bumper Bracket - RH,1,1
16980,Front Bumper,1,1
16980,Head Lamp - RH,1,1
16980,Front Fender Lining - RH,1,1
16980,Rear Tail Lamp - RH,1,1
16975,Rear Bumper,1,1
16975,Holder,1,1
16975,Rear Bumper Side - RH,1,1
16966,Air Filter,1,1
17018,Combination Switch,1,1
17016,Fog Lamp Set,1,1
17016,Front Front Bumper Lower Grill,1,1
17016,Bumper Holder,1,1
17016,Front Bumper,1,1
17039,Front Windshield,1,1
16986,Front Fender Lining - RH,1,1
16986,Front Wheel Arch Cladding - RH,1,1
17003,Front Windshield,1,1
16976,Air Filter,1,1
16976,Oil Filter,1,1
16983,Oil Filter,1,1
16978,Glow Plug,1,1
16977,Engine Oil - Taxi Special - 5W30 (3.5L),1,1
16979,Air Filter,1,1
16979,Oil Filter,1,1
16984,Engine Oil - 5W30 - 210L,1,1
17149,Head Lamp - RH,1,1
17149,Head Lamp - LH,1,1
17192,Bonnet Assy,1,1
17192,Front Bumper Bracket,1,1
16997,Front Fender Lining - RH,1,1
16985,Clutch Kit (Disc+Pressure Plate),1,1
16985,Clutch Release Bearing,1,1
16985,Clutch Cable,1,1
16999,Rear Tail Lamp - LH,1,1
16999,Rear Bumper,1,1
17011,Engine Oil - 5W30 - 210L,1,1
16993,Head Lamp - RH,1,1
16993,Head Lamp - LH,1,1
16992,Bolt,1,1
16991,Rear Tail Lamp - LH,1,1
16990,Bolt,1,1
16988,Frame,1,1
17008,Hose Pipe Pvc,1,1
16998,AC Compressor,1,1
17002,Head Lamp Set,1,1
17002,Front Bumper,1,1
17002,Front Bumper Bracket,1,1
17005,Head Lamp - LH/RH,1,1
17030,Front Mud Flap Set,1,1
17023,Fuel Pump Assy,1,1
16994,Door Beeding,1,1
16996,Fender Liner Clip,1,1
17017,Engine Bedding,1,1
17007,Front Bumper,1,1
17007,Front Bumper Upper Grill,1,1
17007,Towing cap,1,1
17007,Mirror Assy - RH,1,1
17007,Front Fender Lining - LH,1,1
17007,Front Bumper Bracket - RH,1,1
17007,Front Bumper Bracket - LH,1,1
17019,Engine Oil - 15W40,1,1
17031,Rear Bumper,1,1
17012,Bonnet Assy,1,1
17015,Towing cap,1,1
17013,Front Suspension Strut Assy - LH/RH,1,1
17013,Lower Arm Set,1,1
17013,Stablizer Bar Bushes,1,1
17026,Shock Absorber Strut,1,1
17026,Steering Assy,1,1
17027,Silencer,1,1
17038,Timing Belt,1,1
17038,Timing Chain Tensioner,1,1
17038,Tensioner Belt,1,1
17038,Timing Chain Guide,1,1
17038,Timing Chain Tensioner Lever,1,1
17038,Oil Seal,1,1
17038,Timing Kit Packing,1,1
17038,Water Pump,1,1
17020,Valve Guide,1,1
17020,Gasket Intake Manifold,1,1
17020,Timing Chain,1,1
17021,Valve Guide,1,1
17021,Gasket Intake Manifold,1,1
17021,Timing Chain,1,1
17029,Mirror Cap - LH,1,1
17028,Dicky Shocks,1,1
17024,Air Filter,1,1
17024,Oil Filter,1,1
17024,Coolant Pink,1,1
17025,Brace Panel,1,1
17025,Front Bumper Bracket - RH,1,1
17025,Front Bumper Bracket - LH,1,1
17035,Head Lamp - LH,1,1
17058,Clutch Kit (Disc+Pressure Plate),1,1
17058,Clutch Release Bearing,1,1
17058,Clutch Cable,1,1
17073,Front Shock Absorber,1,1
17041,Floor Rubber Mat,1,1
17032,Front Fender Lining - RH,1,1
17215,Front Bumper,1,1
17215,Fog Lamp Cover - RH,1,1
17215,Front Fender Lining - RH,1,1
17215,Front Bumper Bracket - RH,1,1
17216,Head Lamp - RH,1,1
17076,Window Regulator With Motor,1,1
17033,Rear Tail Lamp - LH,1,1
17033,Rear Tail Lamp - RH,1,1
17040,Front Bumper,1,1
17040,Front Front Bumper Lower Grill,1,1
17040,Front Fender Lining - RH,1,1
17040,Front Fender Lining - LH,1,1
17036,Gear Shifter Cable,1,1
17034,Clutch Kit (Disc+Pressure Plate),1,1
17034,Clutch Release Bearing,1,1
17043,Head Lamp - RH,1,1
17071,Lower Arm - LH,1,1
17071,Front Bumper Bracket - LH,1,1
17071,Front Bumper Bracket - RH,1,1
17071,Wheel Rim,1,1
17079,Front Wheel Arch Cladding - RH,1,1
17077,Silencer,1,1
17037,Oil Gauge,1,1
17037,Rear Shock Absorber,1,1
17037,Wiper Hose,1,1
17042,Outer Door Handle - LH,1,1
17068,Mirror Assy - RH,1,1
17054,Clip,1,1
17054,Front Fender Lining - RH,1,1
17054,Front Fender Lining - LH,1,1
17054,Mud Flap Set,1,1
17054,Door Beeding,1,1
17054,Bonnet Assy Release Cable,1,1
17054,Windsheild Washer Nozzle,1,1
17049,Clip,1,1
17084,Lower Arm - LH,1,1
17084,Lower Arm - RH,1,1
17084,Front Brake pad,1,1
17090,Front Stabilizer Link - LH/RH,1,1
17090,Rear Strut Bush,1,1
17091,Rear Shock Absorber,1,1
17044,Battery,1,1
17053,Clutch Kit (Disc+Pressure Plate),1,1
17053,Clutch Release Bearing,1,1
17053,Flywheel,1,1
17053,Gear Oil 1L,1,1
17045,Crankshaft Oil Seal,1,1
17047,Front Bumper,1,1
17047,Molding Assy,1,1
17047,Bumper Lower,1,1
17062,Oil Filter,1,1
17059,Rear Brake Pad,1,1
17050,Engine Under Cover,1,1
17050,Reverse Light Switch,1,1
17048,Clutch Master Cylinder,1,1
17051,Holder,1,1
17051,Rear Bumper Side - LH,1,1
17051,Rear Bumper,1,1
17267,Rear Power Window Regulator - LH,1,1
17055,Head Lamp - RH,1,1
17055,Head Lamp - LH,1,1
17055,AC Condenser,1,1
17052,Front Brake pad,1,1
17057,AC Condenser,1,1
17057,Radiator,1,1
17057,Cross Member,1,1
17063,Gear Shifter Cable,1,1
17092,Bulb,1,1
17110,Fog Lamp Bulb,1,1
17069,Rear Bumper,1,1
17069,Front Bumper,1,1
17075,Rear Bumper,1,1
17075,Rear Bumper Bracket - RH,1,1
17075,Rear Bumper Bracket - LH,1,1
17061,Centre Ac Vent,1,1
17061,Towing cap,1,1
17395,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17395,AC Filter,1,1
17395,Oil Filter,1,1
17395,Air Filter,1,1
17395,Oil Seal,1,1
17395,Rear Shock Absorber,1,1
17395,Front Shock Absorber,1,1
17395,Tie Rod End Steering,1,1
17395,Front Bumper Bracket - RH,1,1
17395,Front Bumper Bracket - LH,1,1
17396,Front Bumper,1,1
17064,Rear Engine Mounting,1,1
17060,Front Bumper,1,1
17102,Front Bumper,1,1
17102,Fog Lamp Cover - RH,1,1
17072,Seal,2,1
17072,Diff Side Oil - RH,1,1
17072,Diff Side Oil - LH,1,1
17103,Clutch Slave Cylinder,1,1
17824,AC Compressor,1,1
17099,Front Suspension Strut - LH,1,1
17099,Brake Disc,1,1
17087,Oil Filter,1,1
17087,Air Filter,1,1
17082,Bonnet Assy,1,1
17086,Oil Filter,1,1
17070,Front Shock Absorber,1,1
17070,Front Wheel Bearing,1,1
17070,Wiper Blade,1,1
17085,AC Filter,1,1
17078,Front Bumper,1,1
17078,Front Bumper Upper Grill,1,1
17078,Wiper Tank,1,1
17094,Front Fender Lining - LH,1,1
17094,Engine Under Cover - RH,1,1
17094,Engine Under Cover - LH,1,1
17097,Splash Guard Front Bumper,1,1
17066,Wiper Blade,1,1
17067,Oil Filter,1,1
17067,Air Filter,1,1
17065,Air Filter,1,1
17065,AC Filter,1,1
17065,Oil Filter,1,1
17080,Front Bumper,1,1
17080,Front Bumper Bracket - LH,1,1
17080,Head Lamp - LH,1,1
17080,Front Fender Lining - LH,1,1
17080,Front Fog Lamp - LH,1,1
17080,Front Fender - LH,1,1
17136,Front Bumper,1,1
17136,Front Bumper Upper Grill,1,1
17136,Front Bumper Lower Grill,1,1
17136,Front Bumper Bracket - LH,1,1
17136,Front Bumper Bracket - RH,1,1
17136,Head Lamp - RH,1,1
17136,Monogram Set,1,1
17136,Towing cap,1,1
17100,Evaporator,1,1
17163,Head Lamp - RH,1,1
17163,Head Lamp - LH,1,1
17081,Front Bumper,1,1
17081,Air Filter,1,1
17081,Wiper Blade,1,1
17081,Fender Lining,1,1
17083,Radiator Frame,1,1
17106,Oil Filter,1,1
17106,Front Brake pad,1,1
17106,Brake Lining,1,1
17106,Front Shock Absorber,1,1
17106,Air Filter,1,1
17106,Shock Absorber Mount,1,1
17106,Front Strut Bush Kit,1,1
17106,Front Stabilizer Link - LH/RH,1,1
17089,Head Lamp - RH,1,1
17089,Front Bumper,1,1
17089,Front Fender - RH,1,1
17089,Bonnet Assy,1,1
17089,Front Fender Lining - RH,1,1
17089,Mirror Assy - RH,1,1
17089,Fog Lamp Cover - RH,1,1
17089,Fog Lamp Set,1,1
17089,Wiper Tank,1,1
17113,Front Suspension Strut - RH,1,1
17113,Front Suspension Strut - LH,1,1
17113,Front Strut Bush Kit,1,1
17113,Front Suspension Strut Mount,1,1
17113,Lower Arm,1,1
17113,Front Stabilizer Link Set,1,1
17113,Tie Rod End Set,1,1
17088,Daytime Light,1,1
17088,Front Bumper Upper Grill,1,1
17181,Mirror Assy - RH,1,1
17095,Radiator Grill,1,1
17156,Lower Arm - LH,1,1
17156,Lower Arm - RH,1,1
17156,Clutch Kit (Disc+Pressure Plate),1,1
17156,Clutch Release Bearing,1,1
17156,Clutch Cable,1,1
17156,Steering Box,1,1
17093,Rear Bumper,1,1
17098,Clutch Slave Cylinder,1,1
17122,Alternator,1,1
17104,Front Bumper,1,1
17104,Front Bumper Bracket - RH,1,1
17168,Tie Member Assy,1,1
17168,Head Lamp - RH,1,1
17101,Moulding - Windshield Glass,1,1
17105,Lock,1,1
17108,Run Front Door Glass - LH,1,1
17108,Front Glass Bottom Channel,1,1
17108,Front Glass Channel - LH,1,1
17142,Bonnet Assy,1,1
17142,Bonnet Hinge Assy - LH,1,1
17142,Bonnet Hinge Assy - RH,1,1
17142,Front Fender - RH,1,1
17142,Front Fender Lining - RH,1,1
17142,Front Bumper,1,1
17142,Front Bumper Lower Grill,1,1
17142,Front Fog Lamp - RH,1,1
17142,Wiper Tank,1,1
17142,Splash Guard Front Bumper,1,1
17142,Holder,1,1
17142,Front Bumper - RH,1,1
17142,Bumper Holder,1,1
17142,Head Lamp - RH,1,1
17142,Towing cap,1,1
17142,Splash Cover - RH,1,1
17283,AC Hose,1,1
17114,Front Bumper,1,1
17114,Front Fender Lining - RH,1,1
17107,Fender Liner Clip,1,1
17107,Bumper Clip,1,1
17109,Rear Bumper,1,1
17115,Clutch Cable,1,1
17115,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17115,Gear Oil 1L,1,1
17121,Clutch Release Bearing,1,1
17121,Clutch Kit (Disc+Pressure Plate),1,1
17121,Front Brake pad,1,1
17121,Glow Plug (Heater Plug Or Coil),1,1
17117,Lower Arm,1,1
17117,Front Shock Absorber,1,1
17117,Shock Absorber Strut Kit,1,1
17117,Shock Absorber Mount,1,1
17117,Rear Shock Absorber,1,1
17117,Front Stabilizer Link - LH/RH,1,1
17117,Ball Joint Set,1,1
17117,Tie Rod End Set,1,1
17117,Brake Shoe,1,1
17117,Front Fender Lining - LH,1,1
17117,Front Brake pad,1,1
17117,Front Bumper Bracket - LH,1,1
17117,Front Bumper Bracket - RH,1,1
17118,Lower Arm,1,1
17118,Front Shock Absorber,1,1
17118,Shock Absorber Strut Kit,1,1
17118,Shock Absorber Mount,1,1
17118,Rear Shock Absorber,1,1
17118,Front Stabilizer Link - LH/RH,1,1
17118,Ball Joint Set,1,1
17118,Tie Rod End Set,1,1
17118,Brake Shoe,1,1
17118,Front Fender Lining - LH,1,1
17118,Front Brake pad,1,1
17118,Front Bumper Bracket - LH,1,1
17118,Front Bumper Bracket - RH,1,1
17170,Reflector,1,1
17125,Front Bumper,1,1
17125,Tie Member Assy,1,1
17125,Front Bumper Bracket - LH,1,1
17125,Front Bumper Bracket - RH,1,1
17214,Front Bumper,1,1
17214,Intercooler,1,1
17116,Lower Arm - RH,1,1
17116,Lower Arm - LH,1,1
17112,Air Filter,1,1
17112,AC Filter,1,1
17111,Steering Assy,1,1
17111,Lower Arm Set,1,1
17111,Balance Rod Bush,1,1
17348,Ac Liquid Pipe,1,1
17348,Ac Suction Pipe,1,1
17120,Oil Filter,1,1
17120,Brake Light Switch,1,1
17120,Clutch Cable,1,1
17120,Clutch Release Bearing,1,1
17120,Clutch Kit (Disc+Pressure Plate),1,1
17123,Rear Bumper,1,1
17123,Holder,1,1
17123,Rear Bumper Side - RH,1,1
17123,Front Fender Lining - RH,1,1
17191,Front Wheel Arch Cladding - LH,1,1
17124,Front Stabilizer Link - LH/RH,1,1
17124,Upper Ball Joint,1,1
17124,Lower Ball Joint,1,1
17124,Tie Rod Ends & Ball Joints Set,1,1
17171,Oil Guage Lever,1,1
17119,Front Fender - LH,1,1
17119,Head Lamp - LH,1,1
17119,Front Bumper,1,1
17130,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17151,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17151,Brake Shoe,1,1
17151,Front Brake Pad Set,1,1
17151,Outer Door Handle,1,1
17151,Volve Door Packing,1,1
17131,Strut Mount Kit,1,1
17127,Dicky Shocks,1,1
17127,Air Filter,1,1
17140,Front Bumper,1,1
17140,Front Bumper Bracket - LH,1,1
17140,Front Bumper Bracket - RH,1,1
17128,Air Filter,1,1
17129,Air Filter,1,1
17126,Air Filter,1,1
17134,Belt Water Pump,1,1
17263,Radiator Fan Motor,1,1
17263,Resistor,1,1
17160,Front Bumper Bracket - LH,1,1
17176,Dicky Shocks,1,1
17222,Fuel Lid Opener,1,1
17375,Front Wheel Bearing,1,1
17139,Front Strut Bush Kit,1,1
17139,Lower Arm - LH,1,1
17139,Lower Arm - RH,1,1
17139,Front Stabilizer Link - LH/RH,1,1
17625,Front Wheel Arch Cladding - RH,1,1
17132,Front Fender Lining - RH,1,1
17132,Front Fender Lining - LH,1,1
17137,Front Fender Lining - LH,1,1
17137,Front Fender Lining - RH,1,1
17661,Engine Oil - Taxi Special - 5W30 (209L),1,1
17141,Alternator,1,1
17144,Oil Filter,1,1
17133,Front Door Latch Assy - RH,1,1
17135,Front Shock Absorber,1,1
17135,Lower Arm - LH,1,1
17135,Lower Arm - RH,1,1
17135,Tie Rod End - LH/RH,1,1
17135,Front Stabilizer Bush,1,1
17172,Radiator,1,1
17138,Wiring Harness Sub Assy,1,1
17146,Mirror Assy - RH,1,1
17143,Air Filter,1,1
17145,Silencer,1,1
17148,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17148,Clutch Slave Cylinder,1,1
17153,Lower Arm,1,1
17153,Brake Disc,1,1
17147,Tensioner Adjuster,1,1
17154,Rear Bumper,1,1
17154,Refelector Assy,1,1
17154,Rear - LH,1,1
17233,Front Bumper,1,1
17233,Rear Bumper,1,1
17233,Front Bumper Bracket - LH,1,1
17233,Front Bumper Bracket - RH,1,1
17233,Rear Bumper Bracket - LH,1,1
17233,Rear Bumper Bracket - RH,1,1
17233,Rear Tail Lamp - RH,1,1
17233,Weatherstrip,4,1
17233,Front Door Outer - RH,1,1
17233,Front Door Outer - LH,1,1
17233,Rear Door - LH,1,1
17233,Rear Door - RH,1,1
17233,Clutch Master Cylinder,1,1
17159,Front Fender Lining - LH,1,1
17150,Fender Lining,1,1
17150,Power Window Switch,1,1
17150,Power Window Switch - RH,1,1
17155,Front Brake pad,1,1
17152,Front Brake pad,1,1
17158,Front Brake pad,1,1
17157,Belt,1,1
17196,Garnish Radiator Grille Upper - LH,1,1
17196,Rear Bumper,1,1
17196,Holder,2,1
17196,Rear Bumper Side - RH,1,1
17196,Rear Bumper Side - LH,1,1
17196,Mirror Assy - RH,1,1
17196,Rear Tail Lamp - LH,1,1
17196,Rear Tail Lamp - RH,1,1
17196,Bumper Holder,1,1
17196,Weather Strip,1,1
17276,Front Bumper,1,1
17577,Dicky Panel,1,1
17579,Rear Bumper,1,1
17162,Fog Lamp Cover - LH,1,1
17166,Regulator Assy Front Window - RH,1,1
17165,Gear Box Beeding,1,1
17174,Oil Filter,1,1
17174,Air Filter,1,1
17174,Front Brake Pad Set,1,1
17175,Oil Filter,1,1
17175,Air Filter,1,1
17175,Front Brake Pad Set,1,1
17164,Front Bumper,1,1
17164,Holder,1,1
17164,Front Bumper - LH,1,1
17164,Wheel Cap,1,1
17193,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17193,Brake Shoe,1,1
17193,Front Shock Absorber,1,1
17193,Front Brake pad,1,1
17193,Outer Door Handle,1,1
17193,Front Stabilizer Link - LH/RH,1,1
17193,Lower Arm,1,1
17178,Front Bumper,1,1
17178,Splash Guard Front Bumper,1,1
17167,Coolant Green,1,1
17177,Clutch Set (Disc+Pressure Plate+Bearing),1,1
17169,Front Bumper,1,1
17169,Front Bumper Bracket - LH,1,1
17169,Front Bumper Bracket - RH,1,1
17169,Hood Latch,1,1
17169,Bonnet Assy,1,1
17169,Bonnet Hinge Assy - LH,1,1
17169,Bonnet Hinge Assy - RH,1,1
17180,Rear Power Window Regulator - RH,1,1
17217,Volve Door Packing,1,1
17217,V Belt,1,1
17182,Brake Disc,1,1
17182,Top Strut Mount Kit,1,1
17182,Lower Arm Set,1,1
17182,Front Wheel Bearing,1,1
17182,Rear Wheel Bearing,1,1
17182,Engine Mounting Pad - C,1,1
17183,Volve Door Packing,1,1
17183,Spark Plug Wire,1,1
17183,Air Filter,1,1
17183,Front Brake pad,1,1
17183,Drain Nut,1,1
17183,Spark Plug Set Of 4,1,1
17183,Fuel Filter,1,1
17183,Engine Oil - HX5 - 15W40 (3.5L),1,1
17179,Front Bumper,1,1
17187,Horn,1,1
17188,Silencer,1,1
17186,Coolant Green,1,1
17184,Coolant Green,1,1
17185,Coolant Green,1,1
17185,Coolant Red,1,1
17185,Coolant Blue,1,1
17635,Front Bumper,1,1
17635,Front Fender - LH,1,1
17635,Front Bumper Lower Grill,1,1
17189,Engine Oil - 15W40,1,1
17218,Front Fender Lining - LH,1,1
17219,Front Bumper,1,1
17210,Front Wheel Arch Cladding - LH,1,1
17210,Front Door - LH,1,1
17210,Rear Door - LH,1,1
17210,Rear Wheel Arch Cladding - LH,1,1
17210,Alloy Wheel Rim,1,1
17190,Coolant Green,1,1
17278,Power Window Switch,1,1
17194,Coolant Green,1,1
17194,Coolant Blue,1,1
17194,Coolant Red,1,1
17292,Front Bumper,1,1
17292,Wiper Tank,1,1
17292,Front Bumper Bracket - RH,1,1
17292,Front Bumper Bracket - LH,1,1
17292,Fog Lamp Cover - RH,1,1
17292,Front Fog Lamp - RH,1,1
17292,Wiper Spray Motor,1,1
17303,Engine Under Cover,1,1
17195,Mirror Assy - LH,1,1
17201,Front Bumper,1,1
17201,Rear Bumper,1,1
17201,Front Bumper Bracket - LH,1,1
17201,Front Bumper Bracket - RH,1,1
17201,Rear Bumper Bracket - LH,1,1
17201,Rear Bumper Bracket - RH,1,1
17201,Front Mud Flap Set,1,1
17203,Mirror Lens - RH,1,1
17331,Silencer,1,1
17331,Weatherstrip,2,1
17331,Front Door Outer - LH,1,1
17331,Rear Door - RH,1,1
17331,Tailgate Cable,1,1
17331,Engine Under Cover,1,1
17331,Door Beeding,1,1
17331,Mirror Cap - LH,1,1
17567,Front Stabilizer Link - LH,1,1
17567,Tie Rod End - LH,1,1
17567,Ball Joint,1,1
17567,Lower Arm - LH,1,1
17567,Front Bumper Bracket - RH,1,1
17567,Front Bumper Bracket - LH,1,1
17567,Front Fender Lining - LH,1,1
17567,Front Fender - LH,1,1
17567,Shock Absorber,1,1
17567,Dashboard,1,1
17206,Rear Bumper,1,1
17206,Rear Tail Lamp - RH,1,1
17206,Dicky Shocks,1,1
17206,Rear Bumper Bracket - LH,1,1
17206,Rear Bumper Bracket - RH,1,1
17205,Silencer,1,1
17200,Rear Wiper Blade,1,1
17197,Coolant Green,1,1
17197,Coolant Red,1,1
17239,Front Bumper,1,1
17199,Hand Brake Cable,1,1
17204,Front Brake Disc,1,1
17204,Front Brake pad,1,1
17207,Thermostat Elbow,1,1
17208,Mirror Assy - RH,1,1
17208,Mirror Cap - RH,1,1
17202,Lower Arm,1,1
17202,Front Shock Absorber,1,1
